sid,role,conversation,start_time,end_time
1728970614330748930,客户,先生。,215910,216330
1728970614330748930,坐席,好，我给你电话。,217840,220290
1728970614330748930,客户,好的先生，我这边稍后马上进行随速的，请您这边耐心等待下。,220710,224670
1728970614330748930,客户,我先针对咱们问题还有其他进行补充的吗先生？,226950,230020
1728970614330748930,坐席,没有。,232290,232970
1728970614330748930,客户,我这边就不会的打扰您了，在信息上。,233430,235950
1728970631758082050,坐席,Vip专家坐席九二七号为您服务，尊敬的大众车主彭先生您好，我能为您咨询什么？,1670,8850
1728970631758082050,客户,这样你可以现在查到我的id，我去年买了一辆id四，你现在可以查到我的购买日期吗？,9350,16870
1728970631758082050,坐席,很抱歉先生我们是看不到的，您可以看一下，您说先生是这样的。,17180,22340
1728970631758082050,客户,我的当时不是30id档吗？,22340,25060
1728970631758082050,客户,Id豆我选的轮胎保险。,25060,27330
1728970631758082050,坐席,您现在继续到您说先生。,29170,31370
1728970631758082050,客户,现在我的轮胎有一点故障，因为今天我过来,31370,34490
1728970631758082050,客户,检查我的车，然后4S店说我的轮胎有鼓包，也需要更换轮胎，现在我就说,34610,41890
1728970631758082050,客户,我有一个轮胎险，但是4S店说我的轮胎险刚刚满一年就过期了，,41980,47370
1728970631758082050,客户,然后就不能参与，不能享受保障了。,47620,50520
1728970631758082050,客户,我想问一下，,50760,51690
1728970631758082050,客户,我的轮胎有问题有可能在之前就有了，只能说我今天到4S店来检查的时候，发现了我轮胎有一个补，,52250,59800
1728970631758082050,客户,然后4S店4S店。,62530,65010
1728970631758082050,客户,然后我可能,65010,66000
1728970631758082050,客户,我是十月四号提的车，还是十月五号提的车，我忘了，去年可能刚刚满一年，,66220,71740
1728970631758082050,客户,人家4S店说我的时间超了，就不给我不能享受保险了。,72050,76230
1728970631758082050,坐席,先生任何的相关权益的话，它轮胎的保障权益期限是一年的，,78510,84670
1728970631758082050,坐席,我们能查到这项权益的有效期是一年，保障期是一年的，您可以看一下您的购车发票，看一下具体的开票时间，,84770,93390
1728970631758082050,坐席,都是以这个时间作为质保起始时间判定的。,93560,96730
1728970631758082050,客户,我的车辆的话，,97200,98770
1728970631758082050,客户,我的车辆的话有可能在之前就有了，只是说我今天过来保养车辆才发现有这个问题。,99340,104730
1728970631758082050,坐席,这个确实很抱歉了，作为厂家这边来讲，我们会严格执行对应的一些质保权益的，那么时间方面的话，就如果某一项权益它超过时间期限，,105610,116140
1728970631758082050,坐席,确实它就不符合权益里面的保障的情况了。,116610,120540
1728970631758082050,客户,当时我购买用id豆购买轮胎险的时候，这个上面没有明确告诉我，只有一年的质保。,120790,127800
1728970631758082050,坐席,您这个情况可能您需要问一下您购车店了，因为咱们轮胎的服务的话保障权益，它的期限就是一年的期限。,129150,137610
1728970631758082050,客户,你们就不合理。,138830,140600
1728970631758082050,坐席,您可以看一下，因为现在我这边查不到您是什么时候买的车，您可以看一下手动的发票，对应一下上面的时间。,142460,150770
1728970631758082050,坐席,但如果确实差不多。,150970,152050
1728970631758082050,客户,应该是刚刚过保险。,152050,154300
1728970631758082050,坐席,如果超过一年的期限了，确实它就不符合轮胎保障的范围了。,154600,159840
1728970631758082050,客户,我能不能直接算了，我找你们的。,162720,167040
1728970631758082050,客户,我是多久买的车，我看一下。,168260,172280
1728970631758082050,坐席,您可以看一下。,173640,174930
1728970631758082050,坐席,差不多五千。,176150,177290
1728970631758082050,客户,好行，享受不了是吧？,177600,179320
1728970631758082050,坐席,如果超期的话它是不符合的轮胎保障权益的话，它保障期限是一年。,179680,185090
1728970631758082050,客户,好好。,185190,186910
1728970631758082050,坐席,您可以先确认一下您的购车时间，看一下先生。,186910,190490
1728970631758082050,坐席,好，知道了。,190830,191990
1728970631758082050,客户,好的。,191990,193150
1728970631758082050,坐席,有其他需要的话，您再致电您对本次服务做评价，再见。,193150,197240
1728970621192630273,坐席,您好。,360,1250
1728970621192630273,坐席,二三有,1470,3020
1728970621192630273,坐席,客服代表为您服务，您好，投诉坐席为您服务。,3310,7400
1728970621192630273,客户,你好，我想投诉一下,8520,11080
1728970621192630273,客户,4S店上的一个欺骗行为。,11950,14160
1728970621192630273,坐席,好的，请问是陈先生吗？,15840,17480
1728970621192630273,客户,对。,18560,19050
1728970621192630273,坐席,请问遇到了什么问题？,19680,21100
1728970621192630273,客户,我当时在买车的时候，人家跟我说的是五次免费保养，结果现在到的时候我去保养的时候只有机油了，他说现在。,22650,28970
1728970621192630273,坐席,你是购买了保养套餐吗？,30670,32720
1728970621192630273,客户,他说是送的保养。,34130,35620
1728970621192630273,坐席,您是说购车的时候，4S店给您赠送了五次保养对吗？,37310,40460
1728970621192630273,客户,对。,41510,41990
1728970621192630273,坐席,然后跟您说是免费保养，现在您保养准备使用的时候发现只有机油，是这个意思吗？,44280,49810
1728970621192630273,客户,是这个意思。,50840,51720
1728970621192630273,坐席,给您带来不好的体验一下您道歉了，您说的是哪一家店？,51720,55650
1728970621192630273,客户,安康的4S店一起。,57060,59380
1728970621192630273,坐席,安康是吗？稍等一下。,59760,61120
1728970621192630273,坐席,感谢您的耐心等待，安康的话我安康查询的话有几家的是,63220,68180
1728970621192630273,坐席,叫什么名字？是江苏省的吗？,69120,72200
1728970621192630273,客户,不是陕西是吗？,73870,75710
1728970621192630273,坐席,您说的是安康市庞大一众这个店吗？,75710,78410
1728970621192630273,坐席,对，他是在安康市的江北工业园区钻石中路六号的店对吗？,79470,84160
1728970621192630273,客户,对，它就只有这一个店安康。,85130,87080
1728970621192630273,坐席,了解了。,87340,87910
1728970621192630273,坐席,您发现这个情况之后有没有跟店里面做过沟通？,88250,91670
1728970621192630273,客户,我给他说他跟我说，他说当时他没有这样说。,92720,95220
1728970621192630273,坐席,了解了想跟您这边确认一下，给您送保养，有给您提供相应的合同或者是协议吗？,99200,105020
1728970621192630273,客户,然后他说有个协议，然后我今天去看协议的时候，他是有一张纸，然后写上面写的机油，但是只有他们的章子，然后我当时,106490,114180
1728970621192630273,客户,并没有签字。,114310,115210
1728970621192630273,客户,没有我都不知道，那个肯定我就没有签过字。,115760,118060
1728970621192630273,客户,没有我的签名。,119250,120230
1728970621192630273,坐席,您是说今天看协议了，只有店里面的盖章，没有您的签字是吗？,122640,127200
1728970621192630273,客户,对，他客户那边没有，就说明当时我买车的时候，这个东西我都没有看到。,128120,132570
1728970621192630273,坐席,了解了。,137860,138590
1728970621192630273,坐席,您是跟店里面的哪个工作人员沟通的？是您的销售顾问吗？,140260,143730
1728970621192630273,客户,对。,145270,145930
1728970621192630273,坐席,叫什么名字？请问您一下陈先生谁发？,146220,149120
1728970621192630273,坐席,乘法是吗？,150330,151370
1728970621192630273,客户,尔波尔旁的陈。,152350,154440
1728970621192630273,坐席,就是左边是哪里的房？,155680,157550
1728970621192630273,客户,对。,158360,159400
1728970621192630273,坐席,了解了，那店里面现在的处理方案是什么？请问您一下陈先生。,160060,164250
1728970621192630273,客户,他没有怎么处理，他就是说没有他就是说当时没有这个东西，五次他就说只有机油。,165410,172410
1728970621192630273,坐席,了解了。,174580,175270
1728970621192630273,坐席,然后您的意思是这个不是您买的，是给您赠送的是吗？,176100,179690
1728970621192630273,客户,对。,180580,181180
1728970621192630273,坐席,了解具体情况，我们帮您联系负责人，安排工作人员再跟您协商沟通一下好吗？,181750,186600
1728970621192630273,客户,好。,187620,188260
1728970621192630273,坐席,也想更好的帮助您反映这个情况，我把您的信息做一个留取，可以吗陈先生？,188260,193020
1728970621192630273,客户,可以，到时候你给他问一问，当时买的时候为啥说的是不一样，对不对？,194300,198600
1728970621192630273,客户,你说,198830,199800
1728970621192630273,客户,纯电的时候买车的时候说的好好的，就到了之后啥都变了。,200420,204950
1728970621192630273,坐席,了解了，向您道歉了，陈先生给您带来不好的体验，,206140,209360
1728970621192630273,坐席,想要跟您这边确认一下陈先生全名是陈德钊对吗？,209650,213430
1728970621192630273,客户,对。,214590,215070
1728970621192630273,坐席,您购买的是大众哪一款车型，哪个排量的车？,215310,218350
1728970621192630273,客户,大众速腾一点四t超越plus。,220060,223540
1728970621192630273,坐席,请问您。,223920,224480
1728970621192630273,客户,是超越对超越plus。,224750,227150
1728970621192630273,坐席,请问您是什么时间买的车辆？,227620,229420
1728970621192630273,客户,什么时间是20，今年是20二三年。,231960,235520
1728970621192630273,客户,那是20二。,235790,237210
1728970621192630273,客户,因为,238930,239330
1728970621192630273,客户,一年刚一年。,239840,241060
1728970621192630273,坐席,二二年买的是吗？,241340,242610
1728970621192630273,客户,八月份好像是。,243820,245200
1728970621192630273,坐席,您的车牌号码是多少？请问您一下。,247730,249820
1728970621192630273,客户,陕不是陕g六六q五七。,251100,253790
1728970621192630273,坐席,跟您核对一下，陕g级就是八元歌的g对吗陈先生？,256030,259850
1728970621192630273,客户,对。,260740,261260
1728970621192630273,坐席,二60p。,261260,262620
1728970621192630273,客户,是不是G,262620,266350
1728970621192630273,客户,不是个g另一个。,267600,269280
1728970621192630273,坐席,半圆歌是吧？,269470,270990
1728970621192630273,坐席,闪个六六，然后是皮式吗？停车场的字母pk。,271530,275810
1728970621192630273,客户,五七k。,275810,277640
1728970621192630273,坐席,了解跟您重新确认一下陕g六六k五七对吗陈先生？,278440,283670
1728970621192630273,客户,对。,283910,285070
1728970621192630273,坐席,您当前针对这个问题的要求是什么？我们也想带着您现在的要求，您给他这个情况。,285070,289910
1728970621192630273,客户,我要求就是给我一个答复对不对？你说的免费的，现在到这不是免费了，,289910,294300
1728970621192630273,客户,对不对？我做一次还得六百多，做一次六百多。,294500,296980
1728970621192630273,坐席,了解。,298310,299080
1728970621192630273,坐席,当时给您说是免费赠送五次保养的话是口头上承诺的吗？,299320,303840
1728970621192630273,坐席,购置合同里面有写是吗？,304110,305570
1728970621192630273,客户,合同上我也不知道合同上有没有。,306970,309670
1728970621192630273,坐席,您说的赠送五千。,311450,313200
1728970621192630273,客户,他当时这样跟我说的卖车的时候。,314570,316300
1728970621192630273,坐席,我车。,320980,321740
1728970621192630273,客户,这会去保养去了，然后等一会我看看你合同上有没有。,321740,324680
1728970621192630273,坐席,了解。,324950,325530
1728970621192630273,坐席,然后您的意思是去买车的时候，4S店口头承诺赠送五次免费保养，不确定合同里面有没有写，然后现在保养合同不知道。,325840,333400
1728970621192630273,客户,现在还不知道，我要去看。,333400,334620
1728970621192630273,坐席,发现只有机油是免费的是吗？,335900,337950
1728970621192630273,客户,对。,339210,339670
1728970621192630273,坐席,然后跟4S店沟通这个情况。,340580,342560
1728970621192630273,坐席,三天说跟您说过只有机油的吗？还是说其他要付费？,343370,346870
1728970621192630273,客户,他现在跟我说的是只有机油。,347600,349540
1728970621192630273,坐席,然后您的意思是让您自己看协议了对吗？,353490,356100
1728970621192630273,客户,对。,357240,357360
1728970621192630273,坐席,然后您今天看协议了，只有4S店的盖章，没有您的签字，协议里面有明确写只有机油吗？,358150,363960
1728970621192630273,客户,协议上写的有。,365080,366150
1728970621192630273,坐席,协议上写的。,367140,368500
1728970621192630273,坐席,除了也有其他的项目吗？,369040,371250
1728970621192630273,客户,没有。只有机油。,372140,373480
1728970621192630273,坐席,实际上是只有机油是吗？,373990,375590
1728970621192630273,坐席,了解了。,380380,381040
1728970621192630273,坐席,您说的情况我了解了，稍后我们会如实沟通情况的，陈先生后续负责人回复您来这手机号就行，对吗？,382490,389180
1728970621192630273,客户,好。,390180,390940
1728970621192630273,坐席,您看有其他方面需要补充的吗？,391810,393700
1728970621192630273,客户,没有。,394620,395210
1728970621192630273,坐席,建议您对服务评价再见。,395580,397870
1728970621192630273,客户,好，拜拜。,398180,399020
1728970614796316674,客户,您好，投诉坐席为您服务。,0,1840
1728970614796316674,坐席,对你好，我想投诉蚌埠华晨4S店。,2390,6420
1728970614796316674,客户,我查一下您稍等。,6660,7740
1728970614796316674,客户,这边看到位置是在蚌埠市迎宾大道一千一百五十五号这个位置。,8340,13520
1728970614796316674,坐席,对。,13860,14340
1728970614796316674,客户,女士您遇到什么问题了？,14600,16580
1728970614796316674,坐席,今天我去保养，,16930,18840
1728970614796316674,坐席,然后我早晨八点多就到了，然后保养的时间特别长，,19030,24430
1728970614796316674,坐席,按平时的话大概十点钟左右，应该就是十多十点半左右就搞好了。,24850,29630
1728970614796316674,坐席,然后我等我下楼的时候，我看到我车已经弄我的车已经都洗好在那边了，然后,29830,36850
1728970614796316674,坐席,接待我的就是客服客服，然后还没有打电话通知我，然后我就去催他，然后也搞了有一个多小时还没弄好，然后我又着急走了，十一点半的时候我就充,37050,48090
1728970614796316674,坐席,出门了，出门走的时候,48190,49510
1728970614796316674,坐席,都走到路上，他跟我说空你的空气滤芯，,49770,52780
1728970614796316674,坐席,有个螺丝花式了，,52950,54830
1728970614796316674,坐席,滑湿了，然后让我等几天，,55370,57380
1728970614796316674,坐席,等几天还去，我平时工作也挺忙的，我今天都停了半,57620,61780
1728970614796316674,坐席,半天假，特地去弄了一趟，,62030,64080
1728970614796316674,坐席,我哪有时间才过去。,64390,65710
1728970614796316674,客户,就告知您说需要过几天的时候再去一趟是吗？,65710,69640
1728970614796316674,坐席,对，而且当时的时候也没有说,69790,72660
1728970614796316674,坐席,保养的时候服务也就那个样也不怎么好。,72870,78200
1728970614796316674,坐席,而且收费标准也挺高的，它更换了一些东西。,79140,83910
1728970614796316674,坐席,了解了女士。,84540,85820
1728970614796316674,客户,我们这边一定会严肃处理这个问题的，需要留意一下您的,85820,90120
1728970614796316674,客户,基本信息，请问您是车主本人对吧？,90300,93390
1728970614796316674,坐席,对是的。,93800,94400
1728970614796316674,客户,请问您贵姓？,94400,95660
1728970614796316674,坐席,记录。,96440,96990
1728970614796316674,坐席,陆,97320,98310
1728970614796316674,坐席,陆。,98510,99550
1728970614796316674,客户,好的陆女士，然后车牌号的话方便提供一下吗？,99550,103790
1728970614796316674,坐席,七五三七，我想问一下关于,103910,107360
1728970614796316674,坐席,空气滤芯螺丝滑丝这个问题，你看我没有去保养的时候，就是上次保养也没有这个问题，,108800,114780
1728970614796316674,坐席,这次保养完以后他跟我说划算，他是不是,114910,118010
1728970614796316674,坐席,他维修人员或检测人员他在,118230,121170
1728970614796316674,坐席,给我做空气滤芯清清清扫，然后是不是他们拧了拧滑丝了，,121430,127090
1728970614796316674,坐席,对吧？,127160,127440
1728970614796316674,坐席,是这个问题，如果他这样的话，我凭什么我还要去4S店去，我还特地跑一趟，而且我家里还挺远的，,127440,134170
1728970614796316674,坐席,他知道他能不能上门户。,134360,135920
1728970614796316674,客户,女士您目前的诉求是什么？方便我们和店的领导去沟通一下。,135920,140030
1728970614796316674,坐席,我目前的诉求就是关于华师的问题，,140320,143690
1728970614796316674,坐席,我不可能我,143910,144930
1728970614796316674,坐席,单独再抽个时间跑到4S店去弄，因为我挺忙的。,145230,148210
1728970614796316674,坐席,他们能不能上门服务给我更换，如果是他们的问题。,148470,152190
1728970614796316674,客户,咱们现在的诉求要求店段上门服务给咱们更换这个是吧？,152190,156940
1728970614796316674,坐席,对是的好的。,157380,158660
1728970614796316674,客户,这边记录下来立马联系店段的领导，请问您开的是大众哪一款车？,158660,163520
1728970614796316674,坐席,大众的探岳。,163970,165620
1728970614796316674,坐席,给咱们代购好的。,165830,167130
1728970614796316674,客户,咱们的购车日期的话是在哪年哪月呢？,167310,169880
1728970614796316674,坐席,是在二二年一月份。,170110,171620
1728970614796316674,客户,好的，我这边简单记录一下行驶里程大概。,171970,175090
1728970614796316674,坐席,多少女士？,175090,176090
1728970614796316674,坐席,现在六千八百多不到七千公里。,176750,180230
1728970614796316674,客户,好的，这边如果记录下来立马联系等等的领导，因为说您致电投诉坐席，想了解一下咱们按照投诉的流程处理，还是按照咨询,180230,188470
1728970614796316674,客户,选当中女士。,188590,189490
1728970614796316674,坐席,红薯。,190370,190980
1728970614796316674,客户,明白女士给您带来不便了，这边立马联系店端的领导。,191230,194150
1728970614796316674,坐席,好行好的。,194150,195510
1728970614796316674,客户,陆女士先不打扰您了。,195510,196850
1728970614796316674,坐席,好，再见。,197170,198460
1728970630407516161,坐席,Vip专家坐席九。,1330,3490
1728970630407516161,客户,二七号为您服务。,3490,5170
1728970630407516161,坐席,尊敬的大众车主朱女士您好，我能为您咨询什么？,5170,8880
1728970630407516161,客户,你好，我这个车就是在外头放着，,9600,13110
1728970630407516161,客户,这是刚才进来要开车走，,13470,17000
1728970630407516161,客户,结果它显示屏上又显示的epc和发动机的图案。,17260,23640
1728970630407516161,坐席,您这个车现在是不是也不通电？,24470,26860
1728970630407516161,客户,车里面的所有的店都通就是启动不着了。,27940,31380
1728970630407516161,客户,无法。,31380,31860
1728970630407516161,坐席,启动是吧？您这样我们帮您安排一下救援女士，,31860,35840
1728970630407516161,坐席,然后我跟您核对一下您的车辆相关信息，看到之前来店记录。,35990,40390
1728970630407516161,客户,然后我在外地，我在3系你怎么救援。,40390,43910
1728970630407516161,坐席,我们会给您安排当地的4S店,43910,46780
1728970630407516161,坐席,进行救援的女士。,46910,48320
1728970630407516161,坐席,因为咱们救援都是就近的原则，您看我们给您安排救援行吗女士？,48680,54790
1728970630407516161,客户,安排救援不，我觉得。,56270,58510
1728970630407516161,客户,不是救援。,58840,60360
1728970630407516161,客户,咱们救援也不是那回事。,60360,63320
1728970630407516161,客户,我。,63320,64800
1728970630407516161,客户,在3系省忻州市神池县。,64800,67540
1728970630407516161,客户,稍微等明天，反正大晚上再去折腾，大晚上那是。,67750,71350
1728970630407516161,坐席,不我给您看看。,71350,72650
1728970630407516161,坐席,忻州市，然后什么4S店。,73080,75580
1728970630407516161,坐席,忻州市神池县是吗？,77290,79790
1728970630407516161,客户,对。,80080,80720
1728970630407516161,坐席,您稍等，我先看看就近的店是哪一个，稍等宿州。,80720,85420
1728970630407516161,客户,忻州有。,85620,86270
1728970630407516161,客户,等于就申请了，起码就明年了这样。,86750,90380
1728970630407516161,客户,你今晚上这一晚上在这里面。,90910,93030
1728970630407516161,客户,你要是没事，你速度还有点快好吧？,93310,96250
1728970630407516161,坐席,稍等。,96470,97060
1728970630407516161,客户,按理来说他不应该这样子的，好的女士。,103170,105810
1728970630407516161,坐席,感谢您的耐心等待，这边我们给您看了最近的一家店就是在朔州的，,105810,110890
1728970630407516161,坐席,因为神水线这个位置它没有4S店。,111030,113620
1728970630407516161,客户,明天行明天过来，因为今天太晚了，我们这边可冷了。,114480,119040
1728970630407516161,坐席,明白女士，如果说您现在要先找入住的地方，您可以这样，就是说我们也建议,119040,125280
1728970630407516161,坐席,建议您可以看看您什么时间方便，需要救援，可以随时跟我们联系，我们去给您安排都是可以的的。,125390,132350
1728970630407516161,客户,明天上午你们,132350,133670
1728970630407516161,客户,他们几点上班直接就过来就行，我把定位发给他。,133770,137690
1728970630407516161,坐席,您这样女士我们就先帮您联系，然后让店内先和您沟通一下。,137690,142340
1728970630407516161,客户,我们这已经是第二次出现的。,142670,144430
1728970630407516161,客户,我们现在这个车已经是第二次出现这种情况了，第一次出现了，,144430,148700
1728970630407516161,客户,没办法我们去4S店把电瓶给换了，他说是电机配电了，我们刚换了电瓶，有月不到俩月，这又出现这种情况了。,148910,159690
1728970630407516161,坐席,明白女士，我,159930,161130
1728970630407516161,坐席,我们这边先帮您安排一下好不好？,161320,164170
1728970630407516161,坐席,好吧，然后具体是什么原因，我们让店内可以先和您联系，然后这边的话，,164390,170170
1728970630407516161,坐席,然后您车牌是鲁af320八幺，现在公里数大概是多少？,170450,176030
1728970630407516161,客户,七两万七。,176770,178410
1728970630407516161,坐席,我们先帮您联系一下宿州这边的4S店，然后的话让他先跟您沟通好吧？,178410,184000
1728970630407516161,客户,行好的。,184590,185670
1728970630407516161,坐席,然后回电手机号也是您来电这部对吧？,185670,188820
1728970630407516161,客户,你救援花钱不质保。,189390,191670
1728970630407516161,坐席,之内出现的本身产品质量问题，符合厂家索赔政策，可以通过索赔形式免费处理，但前提得先判断一下是什么原因，我,191670,199870
1728970630407516161,坐席,我们让店内先跟您沟通好吗女士？,199990,201910
1728970630407516161,坐席,什么。,201910,203110
1728970630407516161,客户,我们保险这有救援的，我们可以,203110,206070
1728970630407516161,客户,就让他这样过来。,206620,209340
1728970630407516161,客户,基本上没啥事。,209340,211100
1728970630407516161,坐席,您看朱女士现在需不需要我这边帮您联系和安排？,211100,215560
1728970630407516161,客户,需要我们。,215920,218040
1728970630407516161,坐席,就先联系一下苏州店。,218040,219710
1728970630407516161,客户,好好，您保证手机畅通。,220810,223410
1728970630407516161,坐席,店内稍后会联系您的，有什么需要您的来电，,223410,226300
1728970630407516161,坐席,也想对本次服务做评价，再见。,226540,228940
1728970630877278209,坐席,Vip专家坐席九二七号为您服务，尊敬的大众车主您好，我能为您咨询什么？,1360,8190
1728970630877278209,坐席,李先生您好。,8430,9290
1728970630877278209,客户,你好，我那个车爆胎了，车辆爆胎了。,9990,13230
1728970630877278209,坐席,我们马上帮您安排一下救援服务。,13230,16130
1728970630877278209,坐席,您配合我的话先做一下信息记录，马上去给您安排好吧？您是大众的看到记录，您是大众的id六吗？,16230,23940
1728970630877278209,客户,对。,24440,24800
1728970630877278209,坐席,好的，您这台车的话是什么时候购买的？现在公里数大概多少？,24800,29390
1728970630877278209,客户,公里数还没到两万。,31410,33630
1728970630877278209,客户,差不多一万多。,34100,35200
1728970630877278209,坐席,一万多我就先给您登记一万多购车时间。,35460,38810
1728970630877278209,客户,两万了。,39220,40590
1728970630877278209,坐席,两万我就先给您登记两万。,40830,43060
1728970630877278209,坐席,您跟我说一下您这台车大概是什么时候买的？,43310,46020
1728970630877278209,客户,可能一年多一点的。,46980,48250
1728970630877278209,坐席,一年多二二年。,48470,50100
1728970630877278209,坐席,您这台车的车牌系统当中登记的是琼a勾零九25，您看对吗？李先生？,50420,58300
1728970630877278209,坐席,现在是哪一个轮胎爆胎了？,58450,60620
1728970630877278209,客户,陈伦。,62090,63830
1728970630877278209,坐席,右前左前。,64100,65150
1728970630877278209,客户,业务群。,67550,68460
1728970630877278209,坐席,右前车轮还是。,69100,70560
1728970630877278209,客户,多少钱，就是开车的这边。,70810,73170
1728970630877278209,客户,前轮。,73560,74070
1728970630877278209,坐席,好的，然后我跟您核对一下，现在地图显示您的位置，您看我,74360,80460
1728970630877278209,坐席,我看一下您的位置，海南省定安县新竹镇新安这个位置吗？,80580,85600
1728970630877278209,客户,对。,86070,86790
1728970630877278209,坐席,我看了一下长久博众店它是位置是最近的，我们就稍后给您联系这个店，您看可以吗？,86790,93180
1728970630877278209,客户,哪里不来？,93940,95510
1728970630877278209,坐席,长久博众它的位置登记在,95780,98720
1728970630877278209,坐席,海口秀英区南海大道两百三十七号。,99290,103250
1728970630877278209,客户,还有晋阳这边没有吗？,104430,106080
1728970630877278209,坐席,这个是没有的，先生，最近的这家店了。,106930,110490
1728970630877278209,客户,不会开下来得也得多久？,111260,113420
1728970630877278209,坐席,定安县这个位置它没有4S店。,113820,116130
1728970630877278209,坐席,因为您现在打的是咱们一汽大众厂家的电话厂家，这边的话，咱们给您联系的都是一汽大众正规授权的4S店的。,116780,124490
1728970630877278209,客户,它假如保险的话可以吗？可以就近救援。,125620,130820
1728970630877278209,坐席,我不太了解您买的是哪家保险公司的，但是据我个人了解，有的保险公司它会有那种救援服务的，具体还得根据保险公司的业务为准的。,131210,141820
1728970630877278209,客户,什么时候还要问一下的是吧？,143530,145000
1728970630877278209,坐席,对，您这个可能得问一下您的车险保险公司它有没有这种服务，因为确实我没有办法确定先生，很抱歉。,145240,153060
1728970630877278209,坐席,您看我们这边先给您安排吗？,155420,157780
1728970630877278209,客户,我也想快一点，但是你等到等那么久什么时候才能到？,159980,164810
1728970630877278209,坐席,确实抱歉了先生，实际位置他就在最近的在海口市这家店。,165070,169990
1728970630877278209,客户,我先问一下，然后再看有没有合适的再联系你们。,171300,175620
1728970630877278209,坐席,好的也可以，先生您就先联系，后续您需要我们安排救援的话，您随时跟我们沟通，我这边就先不给,175620,182860
1728970630877278209,坐席,给您派发了好吧？,182990,184230
1728970630877278209,坐席,好的，有其他需要的话您再来电，请对本次服务做评价，祝您愉快，李先生再见。,184970,191400
1728970633070899201,客户,Vip专家坐席。,1480,3400
1728970633070899201,坐席,九二七号为您服务，尊敬的大众车主您好，我能为您咨询什么？,3400,8440
1728970633070899201,客户,你好，为什么我,10330,12680
1728970633070899201,客户,我自己买的车，但是我现在在商城里面看不到购车合同。,12940,17500
1728970633070899201,坐席,您是在商城上面下订的吗？,18290,21630
1728970633070899201,坐席,没有。,22700,23340
1728970633070899201,坐席,您是订的什么车女士？,24720,27140
1728970633070899201,客户,Id四，大众id四。,27650,29890
1728970633070899201,坐席,您现在是在id汉上面已经下定了。,29890,33270
1728970633070899201,坐席,现在要看订车合同吗？,33450,35470
1728970633070899201,客户,不是，我已经买车了，我现在,36660,39820
1728970633070899201,客户,我现在想看我购车合同怎么显示我没有购车记录。,40180,45180
1728970633070899201,坐席,显示您没有购车记录，您得讲一下订单的女士。,45430,49370
1728970633070899201,坐席,正常的话，如果您已经买过车了，当时在哈弗上面下订了，您可以查一下它订单，,49730,56240
1728970633070899201,坐席,找订单详情可以看一下当时您所购买车型的一些具体信息。,56540,61210
1728970633070899201,客户,没有，我就是没有，所以我现在才来问。,62810,65870
1728970633070899201,坐席,您登录一汽大众的app五都往香氛的话，有订单的信息，包括您进入到文创商城的订单，,66400,73950
1728970633070899201,坐席,您什么时候下订的？,74070,75070
1728970633070899201,客户,我去年。,76370,78250
1728970633070899201,坐席,我是。,78250,78760
1728970633070899201,客户,我是在4S店跟销售对接的，他帮我弄的。,79040,82760
1728970633070899201,坐席,他帮您弄的，他是用您的手机号码下订的吗？,82760,86080
1728970633070899201,客户,我就是不知道。,86620,87500
1728970633070899201,坐席,正常的话，如果说您已经下过订单之后，您登录一汽大众的app，,88710,93800
1728970633070899201,坐席,然后点击我的订单。,94190,95870
1728970633070899201,客户,因为现在我要查合同，我没有看到合同，所以,95870,99790
1728970633070899201,客户,现在有什么方法可以解决。,99930,101650
1728970633070899201,坐席,您这个可以联系一下当时您的购车店，看看店内有没有这方面的信息。,101650,106890
1728970633070899201,客户,因为之前当时我记得因为买的时候不是还有选选购那个点券，,109290,114650
1728970633070899201,客户,可以选择权益，我现在想查一下我当时选的权益。,114750,118800
1728970633070899201,客户,你这边查不到吗？,118990,120310
1728970633070899201,坐席,很抱歉女士，我这边是看不到的，如果当时的话您可以跟销售顾问确认一下，当时是用哪个手机号码进行下订的，然后您,120310,129800
1728970633070899201,坐席,用对应的手机号码登录一汽大众的app，找一下id车辆的订单，,129910,136240
1728970633070899201,坐席,找到对应的订单之后，在订单详情里面可以看一下当时您的权益。,136350,141850
1728970633070899201,客户,我现在因为销售他也离职了，不在了，,143310,146840
1728970633070899201,客户,很抱歉女士这个确实是看不到的。,147670,150110
1728970633070899201,坐席,因为当时的下肯定是要用您的手机号码，,150110,154380
1728970633070899201,坐席,在id号不上您下订，下订的话，它会形成一个下订的订单，,154670,159350
1728970633070899201,坐席,您后续现在买完车之后去找对应的订单，订单详情里面是可以看的。,159630,164730
1728970633070899201,客户,那就对了，可是问题是我登录我的手机号码里面没有看到订单了。,165180,170760
1728970633070899201,坐席,您这个情况我们建议您联系一下购车店，看看他们能不能查到当时的话是用哪个手机号码下订的。,171000,178490
1728970633070899201,坐席,然后这样的话您可以看一下，,178570,180580
1728970633070899201,坐席,找到对应的手机号码，登录一汽大众的app在里面去找订单的详情，可以看到。,180790,187750
1728970633070899201,客户,这种后面订单都不能转到我的手机账号里面吗？,188960,193360
1728970633070899201,坐席,权益发放的话都会发放到当时下订的id号码，,193360,197870
1728970633070899201,坐席,当时用哪个手机号码下订的订单，后续的话需要用对应的手机号码注册绑车，绑车完成之后选择权益，,198040,207700
1728970633070899201,坐席,对应的权益政策都会发放到这个账号当中的。,207750,211160
1728970633070899201,客户,可是我现在没有看到，所以我要查。,213330,216990
